scale,dataset,sample_id,sample_index,rank,candidate_index,candidate_id,candidate_label,distance,is_same_label,is_random4
144k,vggss,bmefVbk2-lM_000114,3504,2,3833,fw3aeZ0BieE_000010,playing djembe,1.3435732398647815e-05,True,False
144k,vggss,bmefVbk2-lM_000114,3504,3,1363,DHoVXJe-MXY_000293,playing glockenspiel,1.8210546841146424e-05,False,False
144k,vggss,bmefVbk2-lM_000114,3504,4,2606,RrZHOh77F3Q_000042,child singing,1.9179129594704136e-05,False,False
144k,vggss,bn1TUcXPHfA_000223,3505,1,3393,aOOqSWgmRJM_000033,"playing violin, fiddle",5.107846300234087e-05,False,False
144k,vggss,bn1TUcXPHfA_000223,3505,2,498,40sAH2ZB0Pg_000030,playing banjo,6.142093479866162e-05,False,False
144k,vggss,bn1TUcXPHfA_000223,3505,3,4092,jTuNUZEFBJk_000100,orchestra,7.114622712833807e-05,False,False
144k,vggss,bn1TUcXPHfA_000223,3505,4,695,6GjsjhAbXRo_000020,dog howling,9.267032146453857e-05,False,False
144k,vggss,bnFZy6N2TS0_000327,3506,1,4634,qhvy5UeP_fk_000007,chipmunk chirping,1.6627953300485387e-05,False,False
144k,vggss,bnFZy6N2TS0_000327,3506,2,1090,AcHARmL5j-g_000004,chinchilla barking,2.2662605260848068e-05,False,False
144k,vggss,bnFZy6N2TS0_000327,3506,3,2760,U-hpbrpact0_000112,bathroom ventilation fan running,2.3617816623300314e-05,False,False
144k,vggss,bnFZy6N2TS0_000327,3506,4,4093,jU0LDjmqrRw_000030,ocean burbling,3.040916817553807e-05,False,False
144k,vggss,bnjo2Bx3_RE_000071,3507,1,1547,FRoMl49q5gc_000160,people crowd,2.6104376956936903e-05,False,False
144k,vggss,bnjo2Bx3_RE_000071,3507,2,1162,BCzUvCRiBZs_000020,machine gun shooting,2.8645476049860008e-05,False,False
144k,vggss,bnjo2Bx3_RE_000071,3507,3,1713,HOhpKjQWqxc_000030,people belly laughing,3.079361340496689e-05,False,False
144k,vggss,bnjo2Bx3_RE_000071,3507,4,1220,Bo3Mvu8I81g_000458,playing bassoon,3.549062239471823e-05,False,False
144k,vggss,boPZxCznYbc_000030,3508,1,1331,D0Vk5yjzXB0_000017,magpie calling,1.3321735423232894e-05,False,False
144k,vggss,boPZxCznYbc_000030,3508,2,4017,iHL96O04zDo_000002,cuckoo bird calling,1.43024726639851e-05,False,False
144k,vggss,boPZxCznYbc_000030,3508,3,3648,ddtqWAxjBI8_000031,elk bugling,2.2616159185417928e-05,False,False
144k,vggss,boPZxCznYbc_000030,3508,4,2261,NaGTvAwqJVc_000080,"railroad car, train wagon",3.547484448063187e-05,False,True
144k,vggss,bp-XBkdA4rM_000385,3509,1,3145,YXqu1CeA2c4_000044,people giggling,5.909948413318489e-06,False,True
144k,vggss,bp-XBkdA4rM_000385,3509,2,1886,JDbNy8sAMOo_000023,cuckoo bird calling,6.2824642554915044e-06,False,False
144k,vggss,bp-XBkdA4rM_000385,3509,3,4111,jhplcoP39vM_000118,dog baying,6.423822469514562e-06,False,False
144k,vggss,bp-XBkdA4rM_000385,3509,4,2957,WLEZDT_vGuM_000016,air conditioning noise,6.507946181955049e-06,False,True
144k,vggss,bppgcyxMKvQ_000620,3510,1,4445,o4Z9DJi8AJo_000050,people hiccup,4.057373189425562e-06,False,False
144k,vggss,bppgcyxMKvQ_000620,3510,2,5049,xvVz2LbGiMM_000167,people gargling,6.4296073105651885e-06,False,False
144k,vggss,bppgcyxMKvQ_000620,3510,3,4203,kwJKOXT5XR8_000255,train wheels squealing,7.770706361043267e-06,False,False
144k,vggss,bppgcyxMKvQ_000620,3510,4,4792,tIPnM_oW39U_000173,yodelling,8.748766958888154e-06,False,False
144k,vggss,bpxK2ub-qCs_000030,3511,1,55,-Z1ZSWDouUU_000030,"motorboat, speedboat acceleration",1.4734547221451066e-05,True,False
144k,vggss,bpxK2ub-qCs_000030,3511,2,118,06si40RVDco_000030,driving motorcycle,2.1152392946532927e-05,False,False
144k,vggss,bpxK2ub-qCs_000030,3511,3,2410,PWLeqsU7nUI_000131,train wheels squealing,2.240334106318187e-05,False,False
144k,vggss,bpxK2ub-qCs_000030,3511,4,1036,AAHybONa3n4_000150,dinosaurs bellowing,2.3154208975029178e-05,False,False
144k,vggss,bq6C0_tAbJM_000030,3512,1,368,2bYyywE97aA_000030,vacuum cleaner cleaning floors,7.98174187366385e-06,False,False
144k,vggss,bq6C0_tAbJM_000030,3512,2,29,-IKnJa9U66I_000150,using sewing machines,1.1166899639647454e-05,False,False
144k,vggss,bq6C0_tAbJM_000030,3512,3,2477,QKhVI1l78Uc_000014,missile launch,1.168240123661235e-05,False,False
144k,vggss,bq6C0_tAbJM_000030,3512,4,3897,gaFQgJLQHtU_000090,car engine starting,1.2901416994282044e-05,False,False
144k,vggss,bqMgL5qmZ-k_000030,3513,1,4425,npcdmOfFZis_000050,playing harmonica,2.67164232354844e-05,False,False
144k,vggss,bqMgL5qmZ-k_000030,3513,2,2652,SUu1E8uOGR4_000028,canary calling,2.8833968826802447e-05,False,False
144k,vggss,bqMgL5qmZ-k_000030,3513,3,3655,dm5DJNfGJTs_000032,playing djembe,3.629168350016698e-05,False,True
144k,vggss,bqMgL5qmZ-k_000030,3513,4,2698,T7fsXVDXFQo_000300,playing erhu,3.699081207741983e-05,False,False
144k,vggss,brfMnl3U64M_000004,3514,1,4416,nljhIF3wxz4_000035,playing table tennis,6.428172582673142e-06,False,False
144k,vggss,brfMnl3U64M_000004,3514,2,2746,TkrtTUPxHNI_000030,playing harpsichord,8.123365660139825e-06,False,False
144k,vggss,brfMnl3U64M_000004,3514,3,3903,gefp9ta8LTA_000030,playing accordion,1.2461421647458337e-05,False,True
144k,vggss,brfMnl3U64M_000004,3514,4,3359,a59ivTlYoNk_000310,people screaming,1.4199171346263029e-05,False,False
144k,vggss,brpJxppIbDI_000140,3515,1,3589,cpxofMBzU8g_000181,canary calling,8.684952263138257e-06,False,False
144k,vggss,brpJxppIbDI_000140,3515,2,2768,U595LzVDCAY_000015,baltimore oriole calling,1.140349377237726e-05,False,False
144k,vggss,brpJxppIbDI_000140,3515,3,2357,OkMPd5IwM-w_000012,cuckoo bird calling,1.313713346462464e-05,False,False
144k,vggss,brpJxppIbDI_000140,3515,4,584,52GtuAAT-94_000042,barn swallow calling,2.156194022973068e-05,False,True
144k,vggss,bsi2kUrwjf8_000030,3516,1,2468,QEcZFvGVGf0_000111,playing theremin,6.843866685812827e-06,False,True
144k,vggss,bsi2kUrwjf8_000030,3516,2,1064,ALVS3Q_jNaU_000030,playing electric guitar,1.2181692909507547e-05,False,False
144k,vggss,bsi2kUrwjf8_000030,3516,3,4927,vchsE_Dn7mo_000112,playing timbales,1.5448033082066104e-05,False,False
144k,vggss,bsi2kUrwjf8_000030,3516,4,1643,GjqHhBTAO0U_000030,playing electronic organ,2.0409595890669152e-05,False,False
144k,vggss,bt6HajgJ9Ls_000420,3517,1,3070,XfLIbeSJSHE_000300,opening or closing drawers,2.0317624148447067e-05,False,False
144k,vggss,bt6HajgJ9Ls_000420,3517,2,2371,OzMAwy8qSEo_000030,people sobbing,2.1808284145663492e-05,False,False
144k,vggss,bt6HajgJ9Ls_000420,3517,3,44,-PvlrLjIAYo_000009,parrot talking,2.654782474564854e-05,False,False
144k,vggss,bt6HajgJ9Ls_000420,3517,4,3125,YIvbFqkLIgA_000070,parrot talking,2.6985746444552206e-05,False,True
144k,vggss,btzP6UEH1pI_000412,3518,1,1104,AiHq9qStg00_000042,people marching,1.2990296454518102e-05,False,False
144k,vggss,btzP6UEH1pI_000412,3518,2,3979,haVBNvKQsEI_000020,mynah bird singing,1.7022643078234978e-05,False,False
144k,vggss,btzP6UEH1pI_000412,3518,3,616,5KeG0Q_mzgg_000300,playing electronic organ,2.0457835489651188e-05,False,False
144k,vggss,btzP6UEH1pI_000412,3518,4,1977,KKFdi5WQ0V0_000256,train horning,2.100369420077186e-05,False,False
144k,vggss,bu2JMRlDl94_000150,3519,1,1819,ITaflypbuAs_000015,playing shofar,2.4163955458789133e-05,False,False
144k,vggss,bu2JMRlDl94_000150,3519,2,4415,nlYlNF30bVg_000030,people screaming,2.8083384677302092e-05,False,False
144k,vggss,bu2JMRlDl94_000150,3519,3,1525,F4JohaJr23s_000072,civil defense siren,3.10299510601908e-05,False,False
144k,vggss,bu2JMRlDl94_000150,3519,4,1504,EktnWQuAjdI_000030,playing flute,3.363316864124499e-05,False,False
144k,vggss,bvsXA4ba8_4_000030,3520,1,4692,rUU-ScAcnW4_000030,playing hammond organ,7.652683052583598e-06,False,False
144k,vggss,bvsXA4ba8_4_000030,3520,2,1823,IVJkeUVwUaY_000037,playing erhu,8.388500646105967e-06,False,False
144k,vggss,bvsXA4ba8_4_000030,3520,3,1711,HNtNFaXeYQ4_000140,playing harp,1.0843757081602234e-05,False,False
144k,vggss,bvsXA4ba8_4_000030,3520,4,413,3AcKnYk_cLY_000030,"motorboat, speedboat acceleration",1.1436706699896604e-05,False,False
144k,vggss,bwvpRZ11cYk_000105,3521,1,831,7rqy1JhY7TU_000030,goat bleating,1.1419315342209302e-05,False,False
144k,vggss,bwvpRZ11cYk_000105,3521,2,1771,HxQgKit-huA_000000,people crowd,1.4377649677044246e-05,False,False
144k,vggss,bwvpRZ11cYk_000105,3521,3,2431,PkDHPoMjvJ8_000030,bird squawking,1.527717540739104e-05,False,True
144k,vggss,bwvpRZ11cYk_000105,3521,4,4985,wnQskk_yWkI_000011,owl hooting,1.6930089259403758e-05,False,False
144k,vggss,bxKdKUZP41Y_000030,3522,1,3829,fsHgHsYyJbs_000030,playing bass guitar,8.778762094152626e-06,False,False
144k,vggss,bxKdKUZP41Y_000030,3522,2,4057,ivmTP1YxO4k_000328,playing drum kit,1.3226412193034776e-05,False,True
144k,vggss,bxKdKUZP41Y_000030,3522,3,1488,EUXUKCqUKyo_000005,playing shofar,1.4665632079413626e-05,False,False
144k,vggss,bxKdKUZP41Y_000030,3522,4,4683,rOQt6_E-x_0_000000,people humming,1.7786129319574684e-05,False,False
144k,vggss,bz20Ve-c1xI_000030,3523,1,1197,BZTmMcmbNNg_000000,slot machine,2.0788236724911258e-05,False,False
144k,vggss,bz20Ve-c1xI_000030,3523,2,2918,VpCCJy5atYU_000144,"ice cream truck, ice cream van",2.4096760171232745e-05,False,False
144k,vggss,bz20Ve-c1xI_000030,3523,3,3134,YPiV6baoR8A_000037,elephant trumpeting,2.5774355890462175e-05,False,False
144k,vggss,bz20Ve-c1xI_000030,3523,4,251,1TJrceFMGrU_000114,tractor digging,3.157080209348351e-05,False,False
144k,vggss,bzHZ7yvmVMk_000138,3524,1,4079,jEP-WEblweY_000115,train horning,1.7940892576007172e-05,False,False
144k,vggss,bzHZ7yvmVMk_000138,3524,2,322,2ACsPTob5cY_000349,snake rattling,1.8721859305514954e-05,False,False
144k,vggss,bzHZ7yvmVMk_000138,3524,3,1935,JrPXRMnZWH4_000117,popping popcorn,1.9293198420200497e-05,False,False
144k,vggss,bzHZ7yvmVMk_000138,3524,4,1451,E7CeefZM4I8_000008,magpie calling,2.0289196982048452e-05,False,False
144k,vggss,bzRimnuUqVc_000017,3525,1,1559,Fh6RuC3pNhw_000030,"engine accelerating, revving, vroom",5.71866030441015e-06,False,True
144k,vggss,bzRimnuUqVc_000017,3525,2,3350,a23NBJ73THw_000045,tractor digging,6.757940354873426e-06,False,False
144k,vggss,bzRimnuUqVc_000017,3525,3,867,8EtCndQcHvs_000033,tractor digging,9.957916518033016e-06,False,False
144k,vggss,bzRimnuUqVc_000017,3525,4,447,3RfrTU1p5SA_000500,people crowd,1.0513824236113578e-05,False,False
144k,vggss,c-8SLUH5pp4_000030,3526,1,3917,glLssX4biLE_000094,playing washboard,2.122195655829273e-05,False,False
144k,vggss,c-8SLUH5pp4_000030,3526,2,2548,R60qQ3ag8y8_000100,playing piano,2.3637501726625487e-05,False,False
144k,vggss,c-8SLUH5pp4_000030,3526,3,4187,klExMKT88MQ_000160,playing electronic organ,2.6128396712010726e-05,False,False
144k,vggss,c-8SLUH5pp4_000030,3526,4,4035,iZqemiYznPQ_000454,telephone bell ringing,3.185798050253652e-05,False,False
144k,vggss,c-_S5Tt-gbw_000490,3527,1,1455,E7q_QwLYI8U_000210,playing acoustic guitar,2.880582178477198e-05,False,True
144k,vggss,c-_S5Tt-gbw_000490,3527,2,2589,Rhl5nDCU0u0_000060,playing harp,3.2422944059362635e-05,False,False
144k,vggss,c-_S5Tt-gbw_000490,3527,3,2889,VZJfkEet6EQ_000030,playing bass guitar,3.3757118217181414e-05,False,True
144k,vggss,c-_S5Tt-gbw_000490,3527,4,3504,bmefVbk2-lM_000114,playing djembe,3.800216654781252e-05,False,False
144k,vggss,c-qYpm6h0Ew_000220,3528,1,456,3Vpt-gR-8Lk_000030,cat purring,0.00010306378680979833,False,False
144k,vggss,c-qYpm6h0Ew_000220,3528,2,847,829gGkJX9dM_000109,dog growling,0.0001225173327839002,False,False
144k,vggss,c-qYpm6h0Ew_000220,3528,3,1257,CDIex7WRfFo_000025,telephone bell ringing,0.00013046356616541743,False,False
144k,vggss,c-qYpm6h0Ew_000220,3528,4,3479,bXTlmnjGx0Y_000049,"alligators, crocodiles hissing",0.00013300974387675524,False,False
144k,vggss,c25HvZPRCsA_000330,3529,1,721,6_WjTR_-4hQ_000030,playing french horn,3.966361418861197e-06,False,False
144k,vggss,c25HvZPRCsA_000330,3529,2,1251,C989KLZ_3Tw_000021,playing tambourine,4.086823537363671e-06,False,False
144k,vggss,c25HvZPRCsA_000330,3529,3,1889,JFG4YvcJ3bo_000228,playing bongo,4.1501448322378565e-06,False,False
144k,vggss,c25HvZPRCsA_000330,3529,4,1417,Dm8tMkoPiX0_000135,playing djembe,4.524955784290796e-06,False,True
144k,vggss,c3AJOT4VwSE_000510,3530,1,929,91z1LeIpLbk_000053,lions growling,6.782069249311462e-05,False,False
144k,vggss,c3AJOT4VwSE_000510,3530,2,3841,g-FzdV9ZTJQ_000018,cat hissing,9.328711894340813e-05,False,True
144k,vggss,c3AJOT4VwSE_000510,3530,3,2804,URosKU18wTk_000018,squishing water,0.00010609962919261307,False,False
144k,vggss,c3AJOT4VwSE_000510,3530,4,1897,JKJ1okT8Vpw_000006,sea lion barking,0.0001082277885871008,False,False
144k,vggss,c3LAEOrcrrc_000150,3531,1,3251,_-UGWlp0IG0_000150,people whistling,1.3650163964484818e-05,False,False
144k,vggss,c3LAEOrcrrc_000150,3531,2,1492,EW2eK_x3Rfc_000020,playing shofar,1.4502254089165945e-05,False,False
144k,vggss,c3LAEOrcrrc_000150,3531,3,1389,DWLJMnVOT20_000083,popping popcorn,1.804122621251736e-05,False,False
144k,vggss,c3LAEOrcrrc_000150,3531,4,133,0HBJuYt2Eys_000032,disc scratching,1.8796155927702785e-05,False,False
144k,vggss,c3OHPJY7nhA_000022,3532,1,3681,e5VbU4nhYa0_000003,eletric blender running,2.7014109946321696e-05,False,False
144k,vggss,c3OHPJY7nhA_000022,3532,2,1084,AY0jDdFbBZQ_000025,using sewing machines,3.6587229260476306e-05,False,True
144k,vggss,c3OHPJY7nhA_000022,3532,3,3753,ezUkPETm6cs_000030,driving motorcycle,4.854736107517965e-05,False,False
144k,vggss,c3OHPJY7nhA_000022,3532,4,3107,Y5t8KSDEeOs_000000,opening or closing car electric windows,4.8739719204604626e-05,False,False
144k,vggss,c3S3FoxyI1c_000040,3533,1,2550,R6hwadNOJcg_000156,playing oboe,2.8743203074554913e-05,False,True
144k,vggss,c3S3FoxyI1c_000040,3533,2,4440,o0auMW1-gjE_000458,people slurping,2.9661445296369493e-05,False,False
144k,vggss,c3S3FoxyI1c_000040,3533,3,5012,xNoaAN29jXQ_000351,hedge trimmer running,3.188682603649795e-05,False,False
144k,vggss,c3S3FoxyI1c_000040,3533,4,503,45vBbOhzS6g_000050,people screaming,3.2408133847638965e-05,False,False
144k,vggss,c40hgtfiYm0_000010,3534,1,3662,dpTKSxH3asA_000030,playing electronic organ,8.389793947571889e-06,False,False
144k,vggss,c40hgtfiYm0_000010,3534,2,1094,AcYJvz2tqkA_000050,playing harp,2.0480129023781046e-05,False,False
144k,vggss,c40hgtfiYm0_000010,3534,3,2407,PSt0xAYgf4g_000000,reversing beeps,2.3108750610845163e-05,False,False
144k,vggss,c40hgtfiYm0_000010,3534,4,3354,a3RfULw7aAY_000000,car passing by,2.467244485160336e-05,False,False
144k,vggss,c4r8Kd6Q1n8_000008,3535,1,1369,DKPvyyDnRe4_000003,missile launch,9.567788765707519e-06,False,False
144k,vggss,c4r8Kd6Q1n8_000008,3535,2,4149,kH6fFjIZkB0_000030,reversing beeps,1.4534263755194843e-05,False,False
144k,vggss,c4r8Kd6Q1n8_000008,3535,3,777,7916WqcPKBA_000030,cat purring,1.4597884728573263e-05,False,True
144k,vggss,c4r8Kd6Q1n8_000008,3535,4,4021,iM93yND9Ghw_000010,airplane flyby,1.923045601870399e-05,True,False
144k,vggss,c5D90N1qrD0_000030,3536,1,4397,nTcGKRvqIbM_000003,chicken clucking,1.606647674634587e-05,False,False
144k,vggss,c5D90N1qrD0_000030,3536,2,3770,fESL2PLuIwA_000140,ocean burbling,1.651810271141585e-05,False,False
144k,vggss,c5D90N1qrD0_000030,3536,3,1314,Co7vOJiMeO0_000064,baby crying,1.7118707546615042e-05,False,True
144k,vggss,c5D90N1qrD0_000030,3536,4,4346,mmkqzl_NHKs_000184,playing bugle,1.8627069948706776e-05,False,False
144k,vggss,c5OHWKb2Z8E_000167,3537,1,3283,_GoMg7oF7Ww_000074,train whistling,1.3057290743745398e-05,False,False
144k,vggss,c5OHWKb2Z8E_000167,3537,2,2115,M-bmsXbJBdw_000034,"race car, auto racing",1.8498838471714407e-05,False,False
144k,vggss,c5OHWKb2Z8E_000167,3537,3,2146,MHykFW1zgoA_000121,lathe spinning,2.3333395802183077e-05,False,False
144k,vggss,c5OHWKb2Z8E_000167,3537,4,1186,BT2JPFpMrzM_000002,lions growling,2.4069870050880127e-05,False,False
144k,vggss,c8AulW4IZVs_000030,3538,1,1961,K6KbEnGnymk_000030,playing theremin,2.4487124392180704e-05,False,False
144k,vggss,c8AulW4IZVs_000030,3538,2,4505,p0c-sBtVkio_000187,playing castanets,3.477443533483893e-05,False,False
144k,vggss,c8AulW4IZVs_000030,3538,3,1524,F1X7egd8Us0_000030,playing acoustic guitar,3.7034576962469146e-05,False,True
144k,vggss,c8AulW4IZVs_000030,3538,4,4989,wtvKeNPMwPk_000066,yodelling,4.2968200432369485e-05,False,False
144k,vggss,c8lfu6yJ0K4_000003,3539,1,4819,ti2rs-r9r3A_000001,people nose blowing,1.1362372788426e-05,False,False
144k,vggss,c8lfu6yJ0K4_000003,3539,2,4895,v-wAote9cyA_000001,tractor digging,1.6024927390390076e-05,False,True
144k,vggss,c8lfu6yJ0K4_000003,3539,3,2309,O8DtnVJN_dY_000030,fire truck siren,1.7108408428612165e-05,False,False
144k,vggss,c8lfu6yJ0K4_000003,3539,4,4413,nhDAmqYHxdA_000417,squishing water,1.9062337742070667e-05,False,False
144k,vggss,cBF73TX0xZk_000030,3540,1,3633,dMS5TJzMTfs_000081,people giggling,1.8807371816365048e-05,False,False
144k,vggss,cBF73TX0xZk_000030,3540,2,302,1xyVkQJ8A54_000000,snake hissing,2.0597675757016987e-05,False,False
144k,vggss,cBF73TX0xZk_000030,3540,3,2449,Q-aa-3xMOdg_000045,children shouting,2.1734236725023948e-05,False,False
144k,vggss,cBF73TX0xZk_000030,3540,4,3070,XfLIbeSJSHE_000300,opening or closing drawers,2.2697677195537835e-05,True,False
144k,vggss,cCVd_I1M_fs_000030,3541,1,1509,EqkH0kLuIic_000054,train horning,5.521496859728359e-05,False,False
144k,vggss,cCVd_I1M_fs_000030,3541,2,4023,iPFoT3Iz234_000010,magpie calling,5.7552693760953844e-05,False,False
144k,vggss,cCVd_I1M_fs_000030,3541,3,3883,gQSjOkhrDf0_000434,"race car, auto racing",7.223604916362092e-05,False,False
144k,vggss,cCVd_I1M_fs_000030,3541,4,4112,ji4meumtHT4_000030,cat hissing,7.371346873696893e-05,False,False
144k,vggss,cD7zMUwX7T4_000038,3542,1,3662,dpTKSxH3asA_000030,playing electronic organ,2.0349029000499286e-05,False,False
144k,vggss,cD7zMUwX7T4_000038,3542,2,3504,bmefVbk2-lM_000114,playing djembe,3.029869003512431e-05,False,True
144k,vggss,cD7zMUwX7T4_000038,3542,3,3346,_yWsqs9FOnU_000010,tapping guitar,3.7000441807322204e-05,False,False
144k,vggss,cD7zMUwX7T4_000038,3542,4,3041,XI6TRMIk71Q_000125,playing mandolin,4.111302041565068e-05,False,False
144k,vggss,cE5Yihyqup4_000070,3543,1,2888,VYQfSG_FUjY_000080,people hiccup,9.495976883044932e-06,False,False
144k,vggss,cE5Yihyqup4_000070,3543,2,3565,cY6KAjqmoaY_000030,turkey gobbling,1.3167896213417407e-05,False,False
144k,vggss,cE5Yihyqup4_000070,3543,3,2112,Lyj48v3SEzs_000075,lip smacking,1.5207268006633967e-05,False,False
144k,vggss,cE5Yihyqup4_000070,3543,4,1145,B3bZSOpO9lM_000018,opening or closing car electric windows,1.551001514599193e-05,False,False
144k,vggss,cEEoKQ38fHY_000030,3544,1,875,8JPwzZvlX6E_000095,playing table tennis,1.0041128007287625e-05,False,False
144k,vggss,cEEoKQ38fHY_000030,3544,2,1318,Cqb1zyyTiHw_000011,bathroom ventilation fan running,1.702938425296452e-05,False,False
144k,vggss,cEEoKQ38fHY_000030,3544,3,3222,ZedCPKaacjU_000326,airplane,1.835427974583581e-05,False,False
144k,vggss,cEEoKQ38fHY_000030,3544,4,1262,CIJhL5kL8Sg_000788,driving snowmobile,2.3267002688953653e-05,False,False
144k,vggss,cEjYmO5-dLk_000010,3545,1,2848,Uvn7waPvseo_000030,typing on computer keyboard,2.824325201800093e-05,False,False
144k,vggss,cEjYmO5-dLk_000010,3545,2,2479,QLEXmKz-MV4_000070,playing cymbal,3.113362254225649e-05,False,True
144k,vggss,cEjYmO5-dLk_000010,3545,3,1865,Iy47-2ecO1g_000250,playing congas,3.285920320195146e-05,False,False
144k,vggss,cEjYmO5-dLk_000010,3545,4,1269,CPVPmzfWJhQ_000020,playing tympani,3.611403371905908e-05,False,False
144k,vggss,cG6OF9vcGPE_000081,3546,1,2572,RTLGAJZ8WzM_000219,airplane,2.067363675450906e-05,False,True
144k,vggss,cG6OF9vcGPE_000081,3546,2,2187,MiQZ0dGQuIA_000170,people screaming,2.2289623302640393e-05,False,False
144k,vggss,cG6OF9vcGPE_000081,3546,3,531,4TgXgwVndiw_000160,"child speech, kid speaking",2.4814935386530124e-05,False,False
144k,vggss,cG6OF9vcGPE_000081,3546,4,4876,ub4VKXpuZds_000030,car engine starting,2.5270739570260048e-05,False,False
144k,vggss,cGUhG5PZp0A_000030,3547,1,4357,mwoQMUhI9nY_000139,playing table tennis,3.224258398404345e-05,False,False
144k,vggss,cGUhG5PZp0A_000030,3547,2,5069,yInXc5FJNyc_000119,train wheels squealing,3.355775334057398e-05,False,False
144k,vggss,cGUhG5PZp0A_000030,3547,3,3565,cY6KAjqmoaY_000030,turkey gobbling,3.402837319299579e-05,False,False
144k,vggss,cGUhG5PZp0A_000030,3547,4,3006,WrSpubuVkN0_000330,crow cawing,4.306122718844563e-05,False,False
144k,vggss,cGzNyfp3mW4_000030,3548,1,5017,xV7nHX2RLjQ_000153,air horn,2.1253465092740953e-05,False,True
144k,vggss,cGzNyfp3mW4_000030,3548,2,4513,pFIDYtC0abw_000002,car engine idling,2.3212231099023484e-05,False,False
144k,vggss,cGzNyfp3mW4_000030,3548,3,877,8LXFSLK3otM_000010,lawn mowing,2.4991470127133653e-05,False,False
144k,vggss,cGzNyfp3mW4_000030,3548,4,2828,UmGzdua2Ayc_000014,people belly laughing,2.6535741199040785e-05,False,False
144k,vggss,cIS8PcMk0Uw_000030,3549,1,1801,IID8ylEYH5o_000062,canary calling,1.4426183952309657e-05,False,False
144k,vggss,cIS8PcMk0Uw_000030,3549,2,229,1D6UsaTflJ8_000060,bird wings flapping,1.598824565007817e-05,False,False
144k,vggss,cIS8PcMk0Uw_000030,3549,3,3863,gBRTGtmHZW0_000154,slot machine,1.6527847037650645e-05,False,False
144k,vggss,cIS8PcMk0Uw_000030,3549,4,3109,Y612uIsQ9HM_000012,lions roaring,1.6550397049286403e-05,False,False
144k,vggss,cIriwVhRPVA_000031,3550,1,3386,aKiYt30HO0k_000004,pheasant crowing,1.323528886132408e-05,False,False
144k,vggss,cIriwVhRPVA_000031,3550,2,2942,WEHe6W_D4lo_000041,"pigeon, dove cooing",1.3532185221265536e-05,False,False
144k,vggss,cIriwVhRPVA_000031,3550,3,3428,amHGECYhLoY_000055,"electric shaver, electric razor shaving",2.632015457493253e-05,False,False
144k,vggss,cIriwVhRPVA_000031,3550,4,395,2vcA_vgImHQ_000020,lawn mowing,2.809889156196732e-05,False,False
144k,vggss,cK5aT07gOis_000151,3551,1,3793,fXGErRbyv6M_000079,"playing steel guitar, slide guitar",2.667522494448349e-05,True,False
144k,vggss,cK5aT07gOis_000151,3551,2,4787,tFVvupXoRoM_000030,playing bass guitar,4.064551103510894e-05,False,False
144k,vggss,cK5aT07gOis_000151,3551,3,1363,DHoVXJe-MXY_000293,playing glockenspiel,6.269399455050007e-05,False,False
144k,vggss,cK5aT07gOis_000151,3551,4,985,9e6oA02wk94_000020,singing bowl,7.701339200139046e-05,False,False
144k,vggss,cK9JgR-LGfU_000046,3552,1,1689,HDWZu2roOgU_000032,people giggling,1.1113289474451449e-05,False,False
144k,vggss,cK9JgR-LGfU_000046,3552,2,5077,yQa3SuKpfLE_000093,people eating apple,1.4858289432595484e-05,False,False
144k,vggss,cK9JgR-LGfU_000046,3552,3,1480,EQ91XVsmq-I_000030,"female speech, woman speaking",1.684077324171085e-05,False,False
144k,vggss,cK9JgR-LGfU_000046,3552,4,3838,fwKMB57hL6E_000097,pheasant crowing,2.1101108359289356e-05,False,False
144k,vggss,cN5WLE0XTsE_000185,3553,1,2850,UyCw7pCgYg8_000055,tap dancing,9.166173185803927e-06,False,False
144k,vggss,cN5WLE0XTsE_000185,3553,2,2258,NYKrP5HnEC8_000030,playing gong,1.0030578778241761e-05,False,False
144k,vggss,cN5WLE0XTsE_000185,3553,3,1573,FrnRa5sseEM_000104,playing castanets,1.0970949006150477e-05,False,False
144k,vggss,cN5WLE0XTsE_000185,3553,4,3304,_Yy8LLBGm60_000049,magpie calling,1.647742283239495e-05,False,False
144k,vggss,cONmLYsDHl0_000018,3554,1,2783,UCtiIWMRy-M_000004,sea lion barking,1.4419653780350927e-05,False,False
144k,vggss,cONmLYsDHl0_000018,3554,2,3992,hm4pu5tkD0U_000154,playing table tennis,1.5742911273264326e-05,False,True
144k,vggss,cONmLYsDHl0_000018,3554,3,1989,KWxQKX94CL4_000085,owl hooting,1.9020657418877818e-05,False,False
144k,vggss,cONmLYsDHl0_000018,3554,4,3154,Ydz4uQX5_ow_000023,people booing,1.9155360860168003e-05,False,False
144k,vggss,cOgNXgF21u4_000030,3555,1,246,1PN-bfs2EhY_000030,child singing,3.385100353625603e-05,False,True
144k,vggss,cOgNXgF21u4_000030,3555,2,1479,EPzNwL4OVYI_000263,playing congas,3.456625563558191e-05,False,False
144k,vggss,cOgNXgF21u4_000030,3555,3,4649,qu3cJGVvvWs_000110,playing timbales,3.7164158129598945e-05,False,False
144k,vggss,cOgNXgF21u4_000030,3555,4,4566,puQFxYICkII_000000,playing oboe,4.512548184720799e-05,False,False
144k,vggss,cP6CiaQSYxE_000023,3556,1,453,3T8XhCkaA8M_000030,"motorboat, speedboat acceleration",4.342513875599252e-06,False,False
